PUBLICATION_DATE,UID,SITE_ID,UNIQUE_ID,AG_ECO3,AG_ECO3_NM,AG_ECO9,AG_ECO9_NM,AREA_CAT6,AREA_HA,BORD_LAKE,CNTYNAME,COMID,DES_FTYPE,ELEVATION,EPA_REG,EVAL_CAT,FCODE,FED_NONFED,FEOW_ID,FRAME07,FRAME12,FRAME17,FRAME17_ID,FRAME17_IDs,FRAME22_ID,FS_EW,FTYPE,GNIS_ID,GNIS_NAME,HUC2,HUC2_NM,HUC8,HUC8_NM,LAKE_ORGN,LAT_DD83,LON_DD83,MAJ_BAS_NM,MAJ_BASIN,MIS_BAS_NM,MIS_BASIN,MISS_BASIN,NA_L1CODE,NA_L1NAME,NA_L2CODE,NA_L2NAME,NARS_NAME,NES_ID,NES_SITE,OWN_NARS,PERIM_KM,PERM_ID,PSTL_CODE,REACHCODE,SOURCE,STATE_PCT,STATECTY,STATES,TNT_CAT,URBN_NLA07,URBN_NLA17,URBN_NLA22,US_L3CODE,US_L3NAME,US_L4CODE,US_L4NAME,XCOORD,YCOORD,FRAME22,PANEL_USE,PROB_CAT,STRATUM,WGT_CAT_NR,WGT_DSGN,WGT_TP_EXT_NLA,WGT_CAT_NR_NLA,WGT_TP_CORE_NLA,WGT_TP_NES,WGT_CAT_NES,STUDY,DATE_COL,SITESAMP,VISIT_NO,INDEX_LAT_DD,INDEX_LON_DD,INDEX_SITE_DEPTH
8/13/2024,0,NLA22_UT-10053,NLA_UT-10382,WMTNS,West,WMT,Western Mountains,"(1,4]",2.690533766,Not_Border,Duchesne,11974929,Lake/Pond: Hydrographic Category = Perennial,3035,Region_08,Non_Target,39004,Federal,130,Exclude,Exclude,Include2017,350354,350354,551199,West,LakePond,1427723,East Slide Lake,H14,Upper Colorado,H14060003,Duchesne,NATURAL,40.67179,-110.5434,Upper Colorado Region,H14,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,East Slide Lake,,N,USFS,0.732916002,58226288,UT,R14060003004523,NHDPlusHR,100,F49013,UT,NonTarget,Non-Urban,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19b,Uinta Subalpine Forests,-1214430.466,448555.9406,Include,NLA22_17Over,"(4,10]",UT,"UT_(1,4]",140.3253074,11.51219512,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10054,NLA_UT-10383,WMTNS,West,XER,Xeric,"(1,4]",2.494337528,Not_Border,San Juan,3273958,Lake/Pond: Hydrographic Category = Intermittent,1458,Region_08,Non_Target,39001,Non-Federal,130,Exclude,Exclude,Include2017,351166,351166,552189,Not_USFS,LakePond,None,None,H14,Upper Colorado,H14080203,Montezuma,,37.37082,-109.2186,Upper Colorado Region,H14,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,,N,Tribal Land,1.27515267,78891346,UT,R14080203000453,NHDPlusHR,,F49037,UT,NonTarget,Non-Urban,Non-Urban,Non-Urban,20,Colorado Plateaus,20d,Arid Canyonlands,-1155843.948,66038.74404,Exclude,NLA22_17Over,"(1,4]",UT,"UT_(1,4]",179.0978085,31.77777778,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10055,NLA_UT-10384,WMTNS,West,XER,Xeric,"(4,10]",4.368001815,Not_Border,Kane,78327071,Lake/Pond: Hydrographic Category = Perennial,1649,Region_08,Target_Denied,39004,Federal,130,Excluded,Excluded,Include2017,544059,544059,553044,Not_USFS,LakePond,None,None,H15,Lower Colorado,H15010003,Kanab,MAN_MADE,37.07685,-112.54,Lower Colorado Region,H15,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,,N,BLM,2.092564651,78327071,UT,R15010003004726,NHDPlusHR,100,F49025,UT,Target,Urban,Urban,Urban,20,Colorado Plateaus,20e,Escarpments,-1449334.05,79024.62776,Include,NLA22_17Over,"(4,10]",UT,"UT_(1,4]",197.2927171,11.51219512,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10057,NLA_UT-10385,WMTNS,West,WMT,Western Mountains,"(4,10]",6.949898549,Not_Border,Summit,10093582,Lake/Pond: Hydrographic Category = Perennial,3148,Region_08,Target_Inacc,39004,Federal,127,Exclude,Exclude,Include2017,355298,355298,557703,West,LakePond,1447935,Kamas Lake,H16,Great Basin,H16020101,Upper Weber,NATURAL,40.72746,-110.901,Great Basin Region,H16,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Kamas Lake,,N,USFS,1.04265312,72140181,UT,R16020101006567,NHDPlusHR,100,F49043,UT,Target,Non-Urban,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19a,Alpine Zone,-1243075.676,459339.9803,Include,NLA22_17Over,"(4,10]",UT,"UT_(1,4]",140.3253074,11.51219512,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10058,NLA_UT-10386,WMTNS,West,WMT,Western Mountains,"(1,4]",1.489451752,Not_Border,Summit,10037178,Lake/Pond: Hydrographic Category = Perennial,3411,Region_08,Target_Inacc,39004,Federal,130,Exclude,Exclude,Include2017,348001,348001,548949,West,LakePond,None,None,H14,Upper Colorado,H14040106,Upper Green-Flaming Gorge Reservoir,NATURAL,40.82341,-110.0353,Upper Colorado Region,H14,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,None,,N,USFS,0.513676856,75273329,UT,R14040106001829,NHDPlusHR,100,F49043,UT,Target,Non-Urban,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19a,Alpine Zone,-1169817.961,458971.4313,Include,NLA22_17Over,"(1,4]",UT,"UT_(1,4]",226.3847354,31.77777778,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10059,NLA_UT-10387,WMTNS,West,WMT,Western Mountains,"(1,4]",1.03997994,Not_Border,Sanpete,79647635,Lake/Pond: Hydrographic Category = Perennial,2195,Region_08,Target_Denied,39004,Non-Federal,127,Excluded,Excluded,Include2017,520508,520508,558999,Not_USFS,LakePond,None,None,H16,Great Basin,H16030004,San Pitch,,39.43182,-111.47,Great Basin Region,H16,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,None,,N,Non Federal,0.384174905,79647635,UT,R16030004004700,NHDPlusHR,100,F49039,UT,Target,Non-Urban,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19f,Semiarid Foothills,-1313656.913,323679.7988,Include,NLA22_17Over,"(1,4]",UT,"UT_(1,4]",451.0786524,31.77777778,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10060,NLA_UT-10388,WMTNS,West,XER,Xeric,>50,99.94376,Not_Border,Tooele,10678340,Lake/Pond: Hydrographic Category = Perennial,1291,Region_08,Not_Lake,39004,Federal,127,Exclude,Exclude,Include2017,355609,355609,669803,Not_USFS,LakePond,None,None,H16,Great Basin,H16020308,Northern Great Salt Lake Desert,,40.92338,-113.1961,Great Basin Region,H16,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,,N,DOD,4.95709084,,UT,R16020308001799,NLA2012Frame Only,100,F49045,UT,NonTarget,Non-Urban,Non-Urban,Non-Urban,13,Central Basin and Range,13b,Shadscale-Dominated Saline Basins,-1428637.05,513233.5486,Excluded,NLA22_17Over,>50,UT,UT_>50,155.1531689,15.27272727,UT_>50,0,0,,NLA,,,,,,
8/13/2024,2020733,NLA22_UT-10061,NLA_UT-10389,WMTNS,West,WMT,Western Mountains,"(4,10]",9.622678353,Not_Border,Summit,10374932,Lake/Pond: Hydrographic Category = Perennial,2813,Region_08,Target_Sampled,39004,Federal,127,Exclude,Exclude,Include2017,355693,355693,558351,West,LakePond,1425070,Alexander Lake,H16,Great Basin,H16020203,Provo,NATURAL,40.60955,-110.9784,Great Basin Region,H16,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,ALEXANDER LAKE,,N,USFS,1.247080186,82733979,UT,R16020203000671,NHDPlusHR,100,F49043,UT,Target,Non-Urban,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19c,Mid-Elevation Uinta Mountains,-1251551.994,447312.5342,Include,NLA22_17Over,"(10,20]",UT,"UT_(10,20]",118.4835746,6.851851852,"UT_(10,20]",13.7037037,0,,NLA,7/7/2022,YES,1,40.60969,-110.97839,7.3
8/13/2024,0,NLA22_UT-10062,NLA_UT-10390,WMTNS,West,WMT,Western Mountains,"(1,4]",3.860820326,Not_Border,Uintah,1392223,Lake/Pond: Hydrographic Category = Perennial,2943,Region_08,Not_Lake,39004,Federal,130,Exclude,Exclude,Include2017,350632,350632,551288,West,LakePond,None,None,H14,Upper Colorado,H14060010,Lower Green-Diamond,,40.72636,-109.714,Upper Colorado Region,H14,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,None,,N,USFS,1.698711745,40036657,UT,R14060010004321,NHDPlusHR,100,F49047,UT,NonTarget,Non-Urban,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19c,Mid-Elevation Uinta Mountains,-1144789.552,444305.3182,Include,NLA22_17Over,"(4,10]",UT,"UT_(1,4]",140.3253074,11.51219512,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10063,NLA_UT-10391,WMTNS,West,XER,Xeric,>50,1719.554045,Not_Border,Box Elder,10271918,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,1283,Region_08,Lake_Shallow,39009,Federal,127,Exclude,Exclude,Include2017,355888,3.56E+65,556621,Not_USFS,LakePond,1437241,South Bay,H16,Great Basin,H16010204,Lower Bear-Malad,,41.43314,-112.3085,Great Basin Region,H16,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,South Bay,,N,FWS,90.37458552,126780429,UT,R16010204005335,NHDPlusHR,100,F49003,UT,NonTarget,Urban,Urban,Urban,13,Central Basin and Range,13a,Salt Deserts,-1345895.488,556463.6522,Include,NLA22_17Over,"(10,20]",UT,"UT_(10,20]",88.62527077,6.851851852,"UT_(10,20]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10064,NLA_UT-10392,WMTNS,West,XER,Xeric,"(1,4]",1.928900609,Not_Border,Salt Lake,120052278,Lake/Pond: Hydrographic Category = Perennial,1290,Region_08,Not_Lake,39004,Non-Federal,127,Exclude,Exclude,Include2017,355398,355398,557619,Not_USFS,LakePond,None,None,H16,Great Basin,H16020204,Jordan,,40.80536,-112.001,Great Basin Region,H16,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,,N,Non Federal,0.81373975,47439790,UT,R16020204000798,NHDPlusHR,100,F49035,UT,NonTarget,Urban,Urban,Urban,13,Central Basin and Range,13a,Salt Deserts,-1332539.626,482855.8329,Include,NLA22_17Over,"(4,10]",UT,"UT_(1,4]",86.84998369,11.51219512,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10065,NLA_UT-10393,WMTNS,West,WMT,Western Mountains,"(1,4]",3.280657274,Not_Border,Duchesne,11974927,Lake/Pond: Hydrographic Category = Perennial,3461,Region_08,Non_Target,39004,Federal,130,Exclude,Exclude,Include2017,350353,350353,551047,West,LakePond,None,None,H14,Upper Colorado,H14060003,Duchesne,NATURAL,40.67092,-110.2752,Upper Colorado Region,H14,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,None,,N,USFS,0.961506927,58226840,UT,R14060003004567,NHDPlusHR,100,F49013,UT,NonTarget,Non-Urban,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19a,Alpine Zone,-1192219.606,445063.6248,Include,NLA22_17Over,"(4,10]",UT,"UT_(1,4]",140.3253074,11.51219512,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10066,NLA_UT-10394,WMTNS,West,WMT,Western Mountains,"(4,10]",4.408700495,Not_Border,Summit,10089200,Lake/Pond: Hydrographic Category = Perennial,2434,Region_08,Not_Lake,39004,Non-Federal,127,Exclude,Exclude,Include2017,355259,355259,557452,Not_USFS,LakePond,None,None,H16,Great Basin,H16020101,Upper Weber,,41.02245,-111.1339,Great Basin Region,H16,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,None,,N,Non Federal,0.908096097,72126697,UT,R16020101000833,NHDPlusHR,100,F49043,UT,NonTarget,Non-Urban,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19d,Wasatch Montane Zone,-1257103.014,495026.4505,Include,NLA22_17Over,"(4,10]",UT,"UT_(1,4]",140.3253074,11.51219512,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10067,NLA_UT-10395,WMTNS,West,XER,Xeric,"(1,4]",2.197229,Not_Border,Weber,60604460,Lake/Pond: Hydrographic Category = Perennial,1283,Region_08,Not_Lake,39004,Non-Federal,127,Excluded,Excluded,Include2017,536829,536829,688330,Not_USFS,LakePond,None,None,H16,Great Basin,H16020102,Lower Weber,,41.22891,-112.1677,Great Basin Region,H16,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,,N,Non Federal,1.328859367,,UT,R16020102005509,NHD High Res Lake Snapshot Only,100,F49057,UT,NonTarget,Non-Urban,Non-Urban,Non-Urban,13,Central Basin and Range,13g,Wetlands,-1338259.136,531946.3948,Excluded,NLA22_17Over,"(1,4]",UT,"UT_(1,4]",399.0209334,31.77777778,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10068,NLA_UT-10396,WMTNS,West,XER,Xeric,"(1,4]",2.049996153,Not_Border,Duchesne,11979237,Lake/Pond: Hydrographic Category = Intermittent,1795,Region_08,Target_Denied,39001,Non-Federal,130,Exclude,Exclude,Include2017,350482,350482,551559,Not_USFS,LakePond,None,None,H14,Upper Colorado,H14060003,Duchesne,NATURAL,40.30003,-110.1937,Upper Colorado Region,H14,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,,N,Non Federal,0.625715405,58231550,UT,R14060003004701,NHDPlusHR,100,F49013,UT,Target,Urban,Urban,Urban,20,Colorado Plateaus,20g,Northern Uinta Basin Slopes,-1191645.813,402961.0674,Exclude,NLA22_17Over,"(1,4]",UT,"UT_(1,4]",179.0978085,31.77777778,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10069,NLA_UT-10397,WMTNS,West,WMT,Western Mountains,"(1,4]",1.850986204,Not_Border,Duchesne,58224162,Lake/Pond: Hydrographic Category = Perennial,3641,Region_08,Non_Target,39004,Federal,130,Excluded,Excluded,Include2017,391798,391798,551242,West,LakePond,None,None,H14,Upper Colorado,H14060003,Duchesne,NATURAL,40.76767,-110.4614,Upper Colorado Region,H14,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,None,,N,USFS,0.745291354,58224162,UT,R14060003011183,NHDPlusHR,100,F49013,UT,NonTarget,Non-Urban,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19a,Alpine Zone,-1206008.452,458125.2741,Include,NLA22_17Over,"(1,4]",UT,"UT_(1,4]",451.0786524,31.77777778,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10071,NLA_UT-10398,WMTNS,West,XER,Xeric,"(1,4]",1.646799984,Not_Border,Beaver,78955587,Lake/Pond: Hydrographic Category = Perennial,1537,Region_08,Lake_SpecialPurpose,39004,Non-Federal,127,Excluded,Excluded,Include2017,596733,596733,559153,Not_USFS,LakePond,None,None,H16,Great Basin,H16030007,Beaver Bottoms-Upper Beaver,,38.22526,-113.1093,Great Basin Region,H16,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,,N,Non Federal,0.513409897,78955587,UT,R16030007003815,NHDPlusHR,100,F49001,UT,NonTarget,Non-Urban,Non-Urban,Non-Urban,13,Central Basin and Range,13b,Shadscale-Dominated Saline Basins,-1475641.976,214480.1379,Include,NLA22_17Over,"(1,4]",UT,"UT_(1,4]",399.0209334,31.77777778,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10072,NLA_UT-10399,WMTNS,West,XER,Xeric,"(1,4]",1.024847451,Not_Border,Weber,60604678,Lake/Pond: Hydrographic Category = Perennial,1284,Region_08,Not_Lake,39004,Non-Federal,127,Excluded,Excluded,Include2017,562217,562217,557966,Not_USFS,LakePond,None,None,H16,Great Basin,H16020102,Lower Weber,,41.19737,-112.168,Great Basin Region,H16,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,,N,Non Federal,0.415750714,60604678,UT,R16020102005593,NHDPlusHR,100,F49057,UT,NonTarget,Urban,Urban,Urban,13,Central Basin and Range,13g,Wetlands,-1338881.565,528470.5869,Include,NLA22_17Over,"(1,4]",UT,"UT_(1,4]",399.0209334,31.77777778,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10073,NLA_UT-10400,WMTNS,West,WMT,Western Mountains,"(1,4]",1.248145783,Not_Border,Wasatch,58226768,Lake/Pond: Hydrographic Category = Perennial,2954,Region_08,Non_Target,39004,Federal,130,Excluded,Excluded,Include2017,484028,484028,550853,West,LakePond,None,None,H14,Upper Colorado,H14060003,Duchesne,NATURAL,40.60009,-110.9158,Upper Colorado Region,H14,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,None,,N,USFS,0.423823787,58226768,UT,R14060003012291,NHDPlusHR,100,F49051,UT,NonTarget,Non-Urban,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19c,Mid-Elevation Uinta Mountains,-1246530.056,445443.261,Include,NLA22_17Over,"(1,4]",UT,"UT_(1,4]",451.0786524,31.77777778,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10075,NLA_UT-10401,WMTNS,West,WMT,Western Mountains,"(1,4]",3.858680462,Not_Border,Garfield,3276865,Lake/Pond: Hydrographic Category = Perennial,3223,Region_08,Target_Inacc,39004,Federal,130,Exclude,Exclude,Include2017,351020,351020,551871,West,LakePond,1441546,Halfmoon Lake,H14,Upper Colorado,H14070005,Escalante,NATURAL,38.07946,-111.4748,Upper Colorado Region,H14,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Halfmoon Lake,,N,USFS,1.282812794,78986564,UT,R14070005004019,NHDPlusHR,100,F49017,UT,Target,Non-Urban,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19e,High Plateaus,-1338634.035,174174.8222,Include,NLA22_17Over,"(4,10]",UT,"UT_(1,4]",140.3253074,11.51219512,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10076,NLA_UT-10402,WMTNS,West,XER,Xeric,"(1,4]",3.353804907,Not_Border,Box Elder,4603466,Lake/Pond: Hydrographic Category = Perennial,1275,Region_08,Not_Lake,39004,Non-Federal,127,Exclude,Exclude,Include2017,354930,354930,556810,Not_USFS,LakePond,1431192,Peterson Pond,H16,Great Basin,H16010204,Lower Bear-Malad,,41.63532,-112.2972,Great Basin Region,H16,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,Peterson Pond,,N,Non Federal,0.974685928,54597361,UT,R16010204001574,NHDPlusHR,100,F49003,UT,NonTarget,Urban,Urban,Urban,13,Central Basin and Range,13i,Malad and Cache Valleys,-1341110.649,578599.5848,Include,NLA22_17Over,"(4,10]",UT,"UT_(1,4]",86.84998369,11.51219512,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10077,NLA_UT-10403,WMTNS,West,WMT,Western Mountains,"(4,10]",5.624714832,Not_Border,Duchesne,11974963,Lake/Pond: Hydrographic Category = Perennial,3210,Region_08,Non_Target,39004,Federal,130,Exclude,Exclude,Include2017,350364,350364,551541,West,LakePond,1425086,Allen Lake,H14,Upper Colorado,H14060003,Duchesne,NATURAL,40.65781,-110.7626,Upper Colorado Region,H14,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Allen Lake,,N,USFS,1.018255115,58226000,UT,R14060003004508,NHDPlusHR,100,F49013,UT,NonTarget,Non-Urban,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19b,Uinta Subalpine Forests,-1232830.413,449831.1022,Include,NLA22_17Over,"(4,10]",UT,"UT_(1,4]",140.3253074,11.51219512,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10078,NLA_UT-10404,WMTNS,West,WMT,Western Mountains,"(1,4]",3.228822545,Not_Border,Duchesne,11974673,Lake/Pond: Hydrographic Category = Perennial,3501,Region_08,Non_Target,39004,Federal,130,Exclude,Exclude,Include2017,350540,350540,551149,West,LakePond,None,None,H14,Upper Colorado,H14060003,Duchesne,NATURAL,40.75355,-110.1264,Upper Colorado Region,H14,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,None,,N,USFS,0.676053852,58225468,UT,R14060003004456,NHDPlusHR,100,F49013,UT,NonTarget,Non-Urban,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19a,Alpine Zone,-1178513.868,452358.9354,Include,NLA22_17Over,"(1,4]",UT,"UT_(1,4]",226.3847354,31.77777778,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10079,NLA_UT-10405,WMTNS,West,WMT,Western Mountains,"(10,20]",10.57641419,Not_Border,Sanpete,4892821,Lake/Pond: Hydrographic Category = Perennial; Stage = Average Water Elevation,3002,Region_08,Lake_Shallow,39009,Federal,130,Exclude,Exclude,Include2017,351013,351013,551732,West,LakePond,1428660,Henningson Reservoir,H14,Upper Colorado,H14070002,Muddy,NATURAL,39.05653,-111.493,Upper Colorado Region,H14,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,Henningson Reservoir,,N,USFS,1.665586761,79592932,UT,R14070002000742,NHDPlusHR,100,F49039,UT,NonTarget,Non-Urban,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19d,Wasatch Montane Zone,-1322419.467,282494.4154,Include,NLA22_17Over,"(4,10]",UT,"UT_(1,4]",140.3253074,11.51219512,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10080,NLA_UT-10406,WMTNS,West,XER,Xeric,>50,148.3197,Not_Border,Juab,10682116,Lake/Pond: Hydrographic Category = Perennial,1303,Region_08,Not_Lake,39004,Federal,127,Exclude,Exclude,Include2017,355586,355586,669804,Not_USFS,LakePond,None,None,H16,Great Basin,H16020306,Southern Great Salt Lake Desert,,39.80907,-113.3682,Great Basin Region,H16,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,,N,BLM,7.528096653,,UT,R16020306001702,NLA2012Frame Only,100,F49023,UT,NonTarget,Non-Urban,Non-Urban,Non-Urban,13,Central Basin and Range,13a,Salt Deserts,-1465462.853,393084.7718,Excluded,NLA22_17Over,>50,UT,UT_>50,155.1531689,15.27272727,UT_>50,0,0,,NLA,,,,,,
8/13/2024,2021117,NLA22_UT-10081,NLA_UT-10407,WMTNS,West,WMT,Western Mountains,"(1,4]",1.134787956,Not_Border,Summit,10091880,Lake/Pond: Hydrographic Category = Perennial,2990,Region_08,Target_Sampled,39004,Federal,127,Exclude,Exclude,Include2017,355353,355353,558638,West,LakePond,None,None,H16,Great Basin,H16020203,Provo,NATURAL,40.67046,-111.109,Great Basin Region,H16,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,6,NORTHWESTERN FORESTED MOUNTAINS,6.2,WESTERN CORDILLERA,NONE,,N,USFS,0.549834833,72130519,UT,R16020203003329,NHDPlusHR,100,F49043,UT,Target,Non-Urban,Non-Urban,Non-Urban,19,Wasatch and Uinta Mountains,19b,Uinta Subalpine Forests,-1261292.785,455776.0708,Include,NLA22_17Over,"(1,4]",UT,"UT_(1,4]",226.3847354,31.77777778,"UT_(1,4]",207.8554652,0,,NLA,8/2/2022,YES,1,40.67078,-111.11002,2.3
8/13/2024,0,NLA22_UT-10082,NLA_UT-10408,WMTNS,West,XER,Xeric,"(1,4]",1.199517326,Not_Border,Cache,40852619,Lake/Pond: Hydrographic Category = Perennial,1363,Region_08,Non_Target,39004,Non-Federal,127,Excluded,Excluded,Include2017,567613,567613,556572,Not_USFS,LakePond,None,None,H16,Great Basin,H16010202,Middle Bear,,41.99217,-111.929,Great Basin Region,H16,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,,N,Non Federal,1.358498624,40852619,UT,R16010202004508,NHDPlusHR,100,F49005,UT,NonTarget,Non-Urban,Non-Urban,Non-Urban,13,Central Basin and Range,13i,Malad and Cache Valleys,-1304437.773,612828.6447,Include,NLA22_17Over,"(1,4]",UT,"UT_(1,4]",399.0209334,31.77777778,"UT_(1,4]",0,0,,NLA,,,,,,
8/13/2024,0,NLA22_UT-10083,NLA_UT-10409,WMTNS,West,XER,Xeric,"(1,4]",2.075015651,Not_Border,Box Elder,54542843,Lake/Pond: Hydrographic Category = Perennial,1283,Region_08,Not_Lake,39004,Federal,127,Excluded,Excluded,Include2017,476883,476883,556502,Not_USFS,LakePond,None,None,H16,Great Basin,H16010204,Lower Bear-Malad,,41.50897,-112.1036,Great Basin Region,H16,Not Mississippi River Basin,NMRB,NOT_MISSISSIPPI_BASIN,10,NORTH AMERICAN DESERTS,10.1,COLD DESERTS,None,,N,FWS,0.845536207,54542843,UT,R16010204004301,NHDPlusHR,100,F49003,UT,NonTarget,Urban,Urban,Urban,13,Central Basin and Range,13g,Wetlands,-1327717.531,561945.6439,Include,NLA22_17Over,"(1,4]",UT,"UT_(1,4]",399.0209334,31.77777778,"UT_(1,4]",0,0,,NLA,,,,,,
